pos_x,pos_y,intersection_otherlane,long_accel,intersection_offroad,collision_other,end_point,rep,direction,gametimeStamp,weather,brake,steer,exp_id,throttle,lat_accel,start_point,collision_pedestrians,collision_vehicles,centerDist
71.0400390625,237.42999267578125,0.0,-3.7588712525295494e-12,0.0,0.0,8,0,0,100,8,0.0,0.0,0,0.800000011920929,-3.09398168049529e-25,34,0.0,0.0,0.36738596870321544
71.0400390625,237.42999267578125,0.0,-3.756991679643289e-12,0.0,0.0,8,0,0,150,8,0.0,0.0,0,0.800000011920929,1.9653481189593566e-24,34,0.0,0.0,0.36738596870321544
71.0400390625,237.42999267578125,0.0,-3.755115142523113e-12,0.0,0.0,8,0,0,200,8,0.0,0.0,0,0.800000011920929,3.929901676260857e-24,34,0.0,0.0,0.36738596870321544
71.0400390625,237.42999267578125,0.0,-3.753234268594246e-12,0.0,0.0,8,0,0,250,8,0.0,0.0,0,0.800000011920929,-2.170555735748175e-24,34,0.0,0.0,0.36738596870321544
71.0400390625,237.42999267578125,0.0,-3.751359032516676e-12,0.0,0.0,8,0,0,300,8,0.0,0.0,0,0.800000011920929,-3.411327052089657e-24,34,0.0,0.0,0.36738596870321544
71.0400390625,237.42999267578125,0.0,-3.749488133247796e-12,0.0,0.0,8,0,0,350,8,0.0,0.0,0,0.800000011920929,1.7585513788548255e-24,34,0.0,0.0,0.36738596870321544
71.0400390625,237.42999267578125,0.0,-3.7476133308510955e-12,0.0,0.0,8,0,0,400,8,0.0,0.0,0,0.800000011920929,3.309514629879812e-24,34,0.0,0.0,0.36738596870321544
71.0400390625,237.42999267578125,0.0,-3.745739829497002e-12,0.0,0.0,8,0,0,450,8,0.0,0.0,0,0.800000011920929,-8.271014340293028e-24,34,0.0,0.0,0.36738596870321544
71.0400390625,237.42999267578125,0.0,-3.743868930228122e-12,0.0,0.0,8,0,0,500,8,0.0,0.0,0,0.800000011920929,1.8405560020111662e-23,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.42999267578125,0.0,-0.0016215940704905204,0.0,0.0,8,0,0,550,8,0.0,0.0,0,0.800000011920929,2.501429575690573e-16,34,0.0,0.0,0.36738596870321544
71.04002380371094,237.42999267578125,0.0,-0.1651899814639939,0.0,0.0,8,0,0,600,8,0.0,0.0,0,0.800000011920929,5.687833715878386e-14,34,0.0,0.0,0.36738596870321544
71.039794921875,237.42999267578125,0.0,0.10001949966161063,0.0,0.0,8,0,0,650,8,0.0,0.0,0,0.800000011920929,8.169681427722635e-14,34,0.0,0.0,0.36738596870321544
71.03971099853516,237.42999267578125,0.0,0.05262853577844027,0.0,0.0,8,0,0,700,8,0.0,0.0,0,0.800000011920929,1.5924414244840297e-08,34,0.0,0.0,0.36738596870321544
71.03970336914062,237.42999267578125,0.0,0.023727612570384048,0.0,0.0,8,0,0,750,8,0.0,0.0,0,0.800000011920929,1.5160207363130272e-14,34,0.0,0.0,0.36738596870321544
71.03972625732422,237.42999267578125,0.0,0.0088964253665726,0.0,0.0,8,0,0,800,8,0.0,0.0,0,0.800000011920929,2.021017065198294e-15,34,0.0,0.0,0.36738596870321544
71.03976440429688,237.4300079345703,0.0,0.0017639874714144188,0.0,0.0,8,0,0,850,8,0.0,0.0,0,0.800000011920929,4.40132272785823e-09,34,0.0,0.0,0.36738596870321544
71.03980255126953,237.4300079345703,0.0,-0.001344606280354703,0.0,0.0,8,0,0,900,8,0.0,0.0,0,0.800000011920929,-1.473638440254256e-14,34,0.0,0.0,0.36738596870321544
71.03983306884766,237.43003845214844,0.0,-0.002473165048337561,0.0,0.0,8,0,0,950,8,0.0,0.0,0,0.800000011920929,2.179406547905379e-14,34,0.0,0.0,0.36738596870321544
71.03986358642578,237.4300537109375,0.0,-0.002666367450784258,0.0,0.0,8,0,0,1000,8,0.0,0.0,0,0.800000011920929,-4.328363510068819e-15,34,0.0,0.0,0.36738596870321544
71.0398941040039,237.4300537109375,0.0,-0.002478189067966429,0.0,0.0,8,0,0,1050,8,0.0,0.0,0,0.800000011920929,-4.495879402867399e-15,34,0.0,0.0,0.36738596870321544
71.0399169921875,237.4300537109375,0.0,-0.0021394840442087483,0.0,0.0,8,0,0,1100,8,0.0,0.0,0,0.800000011920929,-2.553060705564114e-15,34,0.0,0.0,0.36738596870321544
71.03993225097656,237.4300537109375,0.0,-0.001785624772347254,0.0,0.0,8,0,0,1150,8,0.0,0.0,0,0.800000011920929,5.253277684171275e-15,34,0.0,0.0,0.36738596870321544
71.03995513916016,237.43003845214844,0.0,-0.0014593320666183404,0.0,0.0,8,0,0,1200,8,0.0,0.0,0,0.800000011920929,-3.857716531760941e-15,34,0.0,0.0,0.36738596870321544
71.03996276855469,237.42999267578125,0.0,-0.0011790811550116459,0.0,0.0,8,0,0,1250,8,0.0,0.0,0,0.800000011920929,9.439388087217514e-16,34,0.0,0.0,0.36738596870321544
71.03996276855469,237.4300079345703,0.0,-0.0009452927625002621,0.0,0.0,8,0,0,1300,8,0.0,0.0,0,0.800000011920929,1.3602230238776687e-15,34,0.0,0.0,0.36738596870321544
71.03997039794922,237.4300537109375,0.0,-0.0007586107822292271,0.0,0.0,8,0,0,1350,8,0.0,0.0,0,0.800000011920929,-1.4708851503947829e-15,34,0.0,0.0,0.36738596870321544
71.03997802734375,237.4300537109375,0.0,-0.0006059901788956314,0.0,0.0,8,0,0,1400,8,0.0,0.0,0,0.800000011920929,-6.660057184126146e-16,34,0.0,0.0,0.36738596870321544
71.03998565673828,237.43006896972656,0.0,-0.00048546958715729456,0.0,0.0,8,0,0,1450,8,0.0,0.0,0,0.800000011920929,8.882810397269186e-16,34,0.0,0.0,0.36738596870321544
71.04000091552734,237.4300994873047,0.0,-0.0003791871713552958,0.0,0.0,8,0,0,1500,8,0.0,0.0,0,0.800000011920929,8.334688064824313e-17,34,0.0,0.0,0.36738596870321544
71.04000091552734,237.4300994873047,0.0,-0.0003099266323325178,0.0,0.0,8,0,0,1550,8,0.0,0.0,0,0.800000011920929,2.3598790585095027e-16,34,0.0,0.0,0.36738596870321544
71.04000854492188,237.43011474609375,0.0,-0.00024487989140250523,0.0,0.0,8,0,0,1600,8,0.0,0.0,0,0.800000011920929,-3.121984621606578e-16,34,0.0,0.0,0.36738596870321544
71.0400161743164,237.43011474609375,0.0,-0.00019739894196800105,0.0,0.0,8,0,0,1650,8,0.0,0.0,0,0.800000011920929,1.1106402917492559e-16,34,0.0,0.0,0.36738596870321544
71.0400161743164,237.43011474609375,0.0,-0.00015333150804826173,0.0,0.0,8,0,0,1700,8,0.0,0.0,0,0.800000011920929,-5.894818635167947e-17,34,0.0,0.0,0.36738596870321544
71.0400161743164,237.43011474609375,0.0,-0.00035309160012552077,0.0,0.0,8,0,0,1750,8,0.0,0.0,0,0.800000011920929,-2.427866493029017e-16,34,0.0,0.0,0.36738596870321544
71.0400161743164,237.43011474609375,0.0,7.436040323381715e-05,0.0,0.0,8,0,0,1800,8,0.0,0.0,0,0.800000011920929,2.7739857116038875e-17,34,0.0,0.0,0.36738596870321544
71.0400161743164,237.43011474609375,0.0,-2.8223729487438485e-07,0.0,0.0,8,0,0,1850,8,0.0,0.0,0,0.800000011920929,-1.1153670189042946e-17,34,0.0,0.0,0.36738596870321544
71.04002380371094,237.4301300048828,0.0,-3.431406730740648e-05,0.0,0.0,8,0,0,1900,8,0.0,0.0,0,0.800000011920929,2.8630190771161824e-17,34,0.0,0.0,0.36738596870321544
71.04002380371094,237.4301300048828,0.0,-4.4247808546977484e-05,0.0,0.0,8,0,0,1950,8,0.0,0.0,0,0.800000011920929,-2.5144137211983624e-17,34,0.0,0.0,0.36738596870321544
71.04002380371094,237.4301300048828,0.0,-3.9744958486067334e-05,0.0,0.0,8,0,0,2000,8,0.0,0.0,0,0.800000011920929,2.8631338768605077e-17,34,0.0,0.0,0.36738596870321544
71.04002380371094,237.4301300048828,0.0,-3.710167948233468e-05,0.0,0.0,8,0,0,2050,8,0.0,0.0,0,0.800000011920929,-2.7747732961144933e-17,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,-3.6621615436919716e-05,0.0,0.0,8,0,0,2100,8,0.0,0.0,0,0.800000011920929,-1.126796137238788e-17,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,-9.797443635964734e-05,0.0,0.0,8,0,0,2150,8,0.0,0.0,0,0.800000011920929,5.553186135225432e-17,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,2.508457873825269e-05,0.0,0.0,8,0,0,2200,8,0.0,0.0,0,0.800000011920929,1.257144274046084e-17,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,1.2445146922148995e-06,0.0,0.0,8,0,0,2250,8,0.0,0.0,0,0.800000011920929,8.646249256287712e-18,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,-3.7026647988426264e-06,0.0,0.0,8,0,0,2300,8,0.0,0.0,0,0.800000011920929,-2.927267597622808e-17,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,-9.802798558869945e-06,0.0,0.0,8,0,0,2350,8,0.0,0.0,0,0.800000011920929,7.15780649046226e-18,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,-9.388278158634308e-06,0.0,0.0,8,0,0,2400,8,0.0,0.0,0,0.800000011920929,1.4530293633917548e-17,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,-1.1089457985010659e-05,0.0,0.0,8,0,0,2450,8,0.0,0.0,0,0.800000011920929,-2.3416422812153194e-17,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,-6.34441948945508e-06,0.0,0.0,8,0,0,2500,8,0.0,0.0,0,0.800000011920929,1.0626522389237788e-17,34,0.0,0.0,0.36738596870321544
71.04003143310547,237.4301300048828,0.0,-3.552295675109167e-05,0.0,0.0,8,0,0,2550,8,0.0,0.0,0,0.800000011920929,-1.0400831891205845e-17,34,0.0,0.0,0.36738596870321544
71.04002380371094,237.4301300048828,0.0,0.03196048364069488,0.0,0.0,8,0,0,2600,8,0.0,0.0,0,0.800000011920929,-1.3327299666025788e-14,34,0.0,0.0,0.36738596870321544
71.01464080810547,237.4301300048828,0.0,13.5860900882994,0.0,0.0,8,0,0,2650,8,0.0,0.6938815712928772,0,0.800000011920929,1.1811580474863136e-07,34,0.0,0.0,0.36738596870321544
70.95603942871094,237.42808532714844,0.0,12.400204799170336,0.0,0.0,8,0,0,2700,8,0.0,0.365365207195282,0,0.800000011920929,0.02022428904671073,34,0.0,0.0,0.3286
70.86847686767578,237.42034912109375,0.0,11.271841352794599,0.0,0.0,8,0,0,2750,8,0.0,0.2450317144393921,0,0.800000011920929,0.1481266026620519,34,0.0,0.0,0.3286
70.7545394897461,237.40621948242188,0.0,10.674598116123299,0.0,0.0,8,0,0,2800,8,0.0,0.17267420887947083,0,0.800000011920929,0.3762936888841091,34,0.0,0.0,0.36738596870321544
70.61528015136719,237.3896484375,0.0,10.308526970904431,0.0,0.0,8,0,0,2850,8,0.0,0.12298925220966339,0,0.800000011920929,0.5246614498378163,34,0.0,0.0,0.3286
70.45207214355469,237.37220764160156,0.0,9.670431420500043,0.0,0.0,8,0,0,2900,8,0.0,0.08597224205732346,0,0.800000011920929,0.5730329132134291,34,0.0,0.0,0.36738596870321544
70.26638793945312,237.3544464111328,0.0,9.038210878381095,0.0,0.0,8,0,0,2950,8,0.0,0.05732441693544388,0,0.800000011920929,0.5514248583428627,34,0.0,0.0,0.3286
70.05963134765625,237.3365936279297,0.0,8.41691163886854,0.0,0.0,8,0,0,3000,8,0.0,0.02703884430229664,0,0.800000011920929,0.4824116121913696,34,0.0,0.0,0.36738596870321544
69.83344268798828,237.3193359375,0.0,7.658107580386921,0.0,0.0,8,0,0,3050,8,0.0,0.0,0,0.800000011920929,0.35274725167406284,34,0.0,0.0,0.3286
69.58971405029297,237.3032989501953,0.0,6.855736368623907,0.0,0.0,8,0,0,3100,8,0.0,-0.0,0,0.800000011920929,0.16307175965051357,34,0.0,0.0,0.3286
69.3302001953125,237.28733825683594,0.0,6.231687513726154,0.0,0.0,8,0,0,3150,8,0.0,-0.0,0,0.800000011920929,0.05449392428356303,34,0.0,0.0,0.3286
69.05655670166016,237.27069091796875,0.0,5.523001540195102,0.0,0.0,8,0,0,3200,8,0.0,-0.015288650058209896,0,0.800000011920929,0.018416612965954482,34,0.0,0.0,0.1643
68.77025604248047,237.2549591064453,0.0,4.901392430818625,0.0,0.0,8,0,0,3250,8,0.0,-0.05101899057626724,0,0.800000011920929,-0.10253049886705093,34,0.0,0.0,0.1643
68.47268676757812,237.242919921875,0.0,4.286059251348048,0.0,0.0,8,0,0,3300,8,0.0,-0.07004013657569885,0,0.800000011920929,-0.4433705388357392,34,0.0,0.0,0.1643
68.16503143310547,237.2347412109375,0.0,3.853505772836887,0.0,0.0,8,0,0,3350,8,0.0,-0.07976454496383667,0,0.800000011920929,-0.7969006797198335,34,0.0,0.0,0.1643
67.84825134277344,237.23020935058594,0.0,3.504389201326803,0.0,0.0,8,0,0,3400,8,0.0,-0.08578893542289734,0,0.800000011920929,-1.0570710578522065,34,0.0,0.0,0.2323552882978995
67.52318572998047,237.2294158935547,0.0,3.203090140420048,0.0,0.0,8,0,1,3450,8,0.0,-0.0,0,0.0,-1.246035189724388,34,0.0,0.0,0.1643
67.19094848632812,237.22341918945312,0.0,2.7429459814723773,0.0,0.0,8,0,1,3500,8,0.0,-0.0,0,0.0,-0.6142390520119348,34,0.0,0.0,0.1643
66.8541259765625,237.21591186523438,0.0,1.3556916673289447,0.0,0.0,8,0,1,3550,8,0.0,-0.0,0,0.0,-0.15880551791571784,34,0.0,0.0,0.1643
66.51783752441406,237.20831298828125,0.0,-0.6861026066539687,0.0,0.0,8,0,1,3600,8,0.0,-0.0,0,0.0,-0.037667055236550215,34,0.0,0.0,0.1643
66.18627166748047,237.20079040527344,0.0,-2.164300743931229,0.0,0.0,8,0,1,3650,8,0.0,-0.0,0,0.0,-0.01173104618589721,34,0.0,0.0,0.1643
65.86217498779297,237.1934051513672,0.0,-3.22765344970291,0.0,0.0,8,0,1,3700,8,0.0,-0.0,0,0.0,-0.0019444432284480978,34,0.0,0.0,0.1643
65.5473861694336,237.1862030029297,0.0,-3.9169644072924674,0.0,0.0,8,0,1,3750,8,0.0,-0.0,0,0.0,-0.005276923415882928,34,0.0,0.0,0.2323552882978995
65.2432861328125,237.1792449951172,0.0,-4.4898332809301005,0.0,0.0,8,0,1,3800,8,0.0,-0.0,0,0.0,0.002842502192137955,34,0.0,0.0,0.2323552882978995
64.95064544677734,237.1725311279297,0.0,-4.704571075556949,0.0,0.0,8,0,1,3850,8,0.0,-0.0,0,0.0,-0.0077461320936377115,34,0.0,0.0,0.2323552882978995
64.67005157470703,237.1660919189453,0.0,-5.025592806523504,0.0,0.0,8,0,1,3900,8,0.5341081023216248,-0.0,0,0.0,0.005615147523883757,34,0.0,0.0,0.2323552882978995
64.40190887451172,237.15994262695312,0.0,-5.175269493116645,0.0,0.0,8,0,1,3950,8,0.5092736482620239,-0.0,0,0.0,-0.018028293661211253,34,0.0,0.0,0.1643
64.14852142333984,237.1541290283203,0.0,-6.244962695015425,0.0,0.0,8,0,1,4000,8,0.47930648922920227,-0.0,0,0.0,0.008676785072674914,34,0.0,0.0,0.1643
63.91142272949219,237.148681640625,0.0,-6.7837494472419415,0.0,0.0,8,0,1,4050,8,0.4467526376247406,0.0,0,0.0,-0.002892199679205565,34,0.0,0.0,0.1643
63.691776275634766,237.1436309814453,0.0,-6.958526474255998,0.0,0.0,8,0,1,4100,8,0.4133603572845459,0.0,0,0.0,-0.001631566322393474,34,0.0,0.0,0.1643
63.489227294921875,237.1389617919922,0.0,-6.860602773570863,0.0,0.0,8,0,1,4150,8,0.38043704628944397,0.0,0,0.0,-0.0010568140998183095,34,0.0,0.0,0.2323552882978995
63.30330276489258,237.13465881347656,0.0,-6.667851279818434,0.0,0.0,8,0,1,4200,8,0.3484364449977875,0.0,0,0.0,-0.0008790297080345788,34,0.0,0.0,0.1643
63.13334655761719,237.13075256347656,0.0,-6.389940195285269,0.0,0.0,8,0,1,4250,8,0.3177671432495117,0.0,0,0.0,-0.0007089072259645057,34,0.0,0.0,0.2323552882978995
62.978538513183594,237.12718200683594,0.0,-6.039017839375866,0.0,0.0,8,0,1,4300,8,0.2887793779373169,0.0,0,0.0,-0.0005683933468599023,34,0.0,0.0,0.1643
62.8379020690918,237.1239471435547,0.0,-5.631073876504086,0.0,0.0,8,0,1,4350,8,0.2617475688457489,0.0,0,0.0,-0.0004086305898367837,34,0.0,0.0,0.2323552882978995
62.71037292480469,237.1210174560547,0.0,-5.185246239234344,0.0,0.0,8,0,1,4400,8,0.23685401678085327,0.0,0,0.0,-0.00030556126338290857,34,0.0,0.0,0.1643
62.5948371887207,237.1183319091797,0.0,-4.722701295355886,0.0,0.0,8,0,1,4450,8,0.21417976915836334,0.0,0,0.0,-0.0002940845802794356,34,0.0,0.0,0.1643
62.490169525146484,237.11593627929688,0.0,-4.263908785268399,0.0,0.0,8,0,1,4500,8,0.19370734691619873,0.0,0,0.0,-0.0001486183940336422,34,0.0,0.0,0.2323552882978995
62.3952751159668,237.11373901367188,0.0,-3.825925910808731,0.0,0.0,8,0,1,4550,8,0.0,0.0,0,0.800000011920929,-0.00015433678705874254,34,0.0,0.0,0.1643
62.30741500854492,237.11170959472656,0.0,-2.3470240905834836,0.0,0.0,8,0,1,4600,8,0.16406626999378204,0.0,0,0.0,-6.51486643447885e-05,34,0.0,0.0,0.0
62.22459411621094,237.1098175048828,0.0,-2.219585876044254,0.0,0.0,8,0,1,4650,8,0.1534070372581482,0.0,0,0.0,-8.563366359699148e-05,34,0.0,0.0,0.1643
62.14798355102539,237.10804748535156,0.0,-2.4719290689216264,0.0,0.0,8,0,1,4700,8,0.14153747260570526,0.0,0,0.0,-6.857943260236282e-05,34,0.0,0.0,0.1643
62.07768249511719,237.1064453125,0.0,-2.485247234537963,0.0,0.0,8,0,1,4750,8,1.0,0.0,0,0.0,-7.032589639909687e-05,34,0.0,0.0,0.0
62.02765655517578,237.1053009033203,0.0,-11.252631103693552,0.0,0.0,8,0,1,4800,8,1.0,0.0,0,0.0,-0.0001415216325157953,34,0.0,0.0,0.0
62.011512756347656,237.10491943359375,0.0,-11.690315911461338,0.0,0.0,8,0,1,4850,8,1.0,0.0,0,0.0,-5.819131911372066e-05,34,0.0,0.0,0.0
62.0120964050293,237.10494995117188,0.0,-4.007737949001377,0.0,0.0,8,0,1,4900,8,1.0,0.0,0,0.0,-5.9473034002596736e-05,34,0.0,0.0,0.0
62.01171112060547,237.1049346923828,0.0,-0.26853517690026324,0.0,0.0,8,0,1,4950,8,1.0,0.0,0,0.0,6.58241542869642e-11,34,0.0,0.0,0.0
62.01095962524414,237.1049041748047,0.0,-0.09337858145543715,0.0,0.0,8,0,1,5000,8,1.0,0.0,0,0.0,-2.3569169247750557e-07,34,0.0,0.0,0.0
62.0101318359375,237.1048583984375,0.0,-0.012951763573232754,0.0,0.0,8,0,1,5050,8,1.0,0.0,0,0.0,-3.4008891743828604e-07,34,0.0,0.0,0.0
62.00933837890625,237.1048126220703,0.0,0.0224406774561525,0.0,0.0,8,0,1,5100,8,1.0,0.0,0,0.0,-3.471752928445185e-07,34,0.0,0.0,0.0
62.00864028930664,237.1047821044922,0.0,0.03611620014594911,0.0,0.0,8,0,1,5150,8,1.0,0.0,0,0.0,-5.104346151257964e-07,34,0.0,0.0,0.0
62.00804138183594,237.10476684570312,0.0,0.03926478730204757,0.0,0.0,8,0,1,5200,8,1.0,0.0,0,0.0,-1.6066088733273243e-07,34,0.0,0.0,0.0
62.00754165649414,237.104736328125,0.0,0.03743341830697597,0.0,0.0,8,0,1,5250,8,1.0,0.0,0,0.0,3.9783358410979547e-10,34,0.0,0.0,0.0
62.00713348388672,237.10472106933594,0.0,0.03347722873015516,0.0,0.0,8,0,1,5300,8,1.0,0.0,0,0.0,-1.8181867004704068e-07,34,0.0,0.0,0.0
62.00679397583008,237.10470581054688,0.0,0.028855119761808528,0.0,0.0,8,0,1,5350,8,1.0,0.0,0,0.0,1.3804249063276153e-10,34,0.0,0.0,0.0
62.006526947021484,237.10470581054688,0.0,0.024278187860016266,0.0,0.0,8,0,1,5400,8,1.0,0.0,0,0.0,-9.241208471556534e-08,34,0.0,0.0,0.0
62.00630569458008,237.10467529296875,0.0,0.020137886426573177,0.0,0.0,8,0,1,5450,8,1.0,0.0,0,0.0,-6.567184545735322e-10,34,0.0,0.0,0.0
62.00613021850586,237.10467529296875,0.0,0.016497243317579846,0.0,0.0,8,0,1,5500,8,1.0,0.0,0,0.0,1.4837032714628065e-10,34,0.0,0.0,0.0
62.005985260009766,237.1046600341797,0.0,0.013431093600415358,0.0,0.0,8,0,1,5550,8,1.0,0.0,0,0.0,-1.8987999161283048e-11,34,0.0,0.0,0.0
62.00587844848633,237.1046600341797,0.0,0.010871718707287542,0.0,0.0,8,0,1,5600,8,1.0,0.0,0,0.0,-4.9315034423690757e-11,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,0.044197889780013586,0.0,0.0,8,0,1,5650,8,1.0,0.0,0,0.0,-5.87009282328188e-11,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,5700,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,5750,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,5800,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,5850,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,5900,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,5950,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,6000,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,6050,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,6100,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,6150,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,6200,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,6250,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,6300,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
62.00581359863281,237.1046600341797,0.0,-0.0,0.0,0.0,8,0,1,6350,8,1.0,0.0,0,0.0,0.0,34,0.0,0.0,0.0
